artist,track,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,genre
2KBABY,Great White,52.0,0.829,0.555,6.0,-6.512,0,0.342,0.0943,2.83e-05,0.183,0.399,129.911,111.388,4,5
Rhode & Brown,Everything in Motion,45.58235799775177,0.709,0.387,9.0,-12.586,0,0.0355,0.021,0.904,0.0871,0.304,115.029,225.671,4,6
Obituary,Redneck Stomp,51.0,0.245,0.861,2.0,-8.728,1,0.0415,0.000256,0.871,0.216,0.483,91.056,212.84,4,8
The Rolling Stones,Wild Horses - 2009 Mix,70.0,0.432,0.389,7.0,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,0.00569621667,4,10
"John Prine, The Secret Sisters","I Just Called to Say I Love You - Recorded at RCA Studio A, Nashville",48.0,0.477,0.297,3.0,-13.955,1,0.0328,0.664,0.000595,0.103,0.455,137.067,0.00411836667,4,0
Nathan Day,She Came Down From The Stars,48.0,0.487,0.766,5.0,-7.596,1,0.0377,0.0027,0.1773476204719195,0.219,0.574,155.081,216.774,4,10
Dafnis Prieto Sextet,Amanecer Contigo,34.0,0.528,0.7,7.0,-9.43,1,0.0305,0.522,0.417,0.122,0.672,126.214,0.006351016667,4,7
The Goo Goo Dolls,Miracle Pill,49.0,0.503,0.727,5.964280528532017,-3.256,1,0.0257,0.0487,0.1773476204719195,0.128,0.717,160.043,197.968,4,10
RETRIEVER,Weekend Spiders,32.0,0.66,0.418,5.0,-13.686,0,0.0325,0.0742,0.898,0.0725,0.577,92.998,251.051,4,6
Tribute Trio,I Remember Clifford,41.0,0.533,0.244,5.964280528532017,-16.662,0,0.0399,0.922,0.906,0.163,0.166,118.732,0.004960066667,4,7
Hot Chip,Straight To The Morning - Myd Remix,53.0,0.819,0.829,1.0,-7.571,0,0.177,0.0852,2.64e-05,0.0753,0.864,115.995,206.577,4,6
Pearl Jam,Alive,75.0,0.284,0.875,11.0,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340.907,4,6
King Gizzard & The Lizard Wizard,Sense,46.0,0.535,0.605,5.0,-9.144,0,0.287,0.51,0.286,0.188,0.662,202.06,210.653,4,1
Mondo Generator,"So High, So Low",34.0,0.538,0.863,4.0,-6.123,0,0.139,0.00495,2.07e-05,0.314,0.606,127.618,155.067,4,10
Belle Mt.,Hollow (Acoustic),45.58235799775177,0.499,0.229,11.0,-9.642,1,0.0361,0.822,4.59e-06,0.0914,0.239,178.461,0.00394363333,3,0
Tim McGraw,Something Like That,68.0,0.507,0.85,5.0,-5.679,1,0.0472,0.378,0.1773476204719195,0.0567,0.847,171.8,0.003062216667,4,4
"Lata Mangeshkar, S. P. Balasubrahmanyam",Aate Jaate Hanste Gaate,31.0,0.546,0.436,8.0,-11.929,1,0.0353,0.667,0.0223,0.337,0.466,120.644,0.003406,4,3
Mastodon,Show Yourself,54.0,0.468,0.977,8.0,-4.198,1,0.0645,4.99e-06,0.0213,0.0543,0.493,134.996,182.893,4,8
Kiasmos,Blurred - Sven Helbig Rework,42.0,0.0855,0.122,2.0,-18.526,1,0.0436,0.946,0.945,0.134,0.0372,85.44,284.619,4,1
Alice In Chains,Heaven Beside You,62.0,0.551,0.724,10.0,-7.09,0,0.032,0.00451,0.000167,0.116,0.559,111.243,327.893,4,10
Twin Wild,My Heart,29.0,0.48,0.905,7.0,-3.851,1,0.0896,0.000197,8.66e-06,0.29,0.295,95.055,227.046,4,10
Jørgen Emborg,On The Second Day,46.0,0.524,0.608,4.0,-10.14,0,0.0356,0.235,0.724,0.0595,0.633,115.161,0.004546583333,4,7
girl in red,Rue,68.0,0.579,0.77,4.0,-9.163,0,0.0586,0.12,0.0553,0.172,0.275,125.011,216.832,4,6
Billie Eilish,Therefore I Am,88.0,0.889,0.34,11.0,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174.321,4,9
BENEE,Supalonely,79.0,0.863,0.631,7.0,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223.48,4,9
Arctic Monkeys,When The Sun Goes Down,73.0,0.348,0.875,11.0,-4.758,0,0.199,0.0341,0.1773476204719195,0.117,0.407,169.152,202.133,4,6
Damien Jurado,Lincoln,22.0,0.494,0.139,5.964280528532017,-14.209,1,0.043,0.925,0.000403,0.143,0.16,136.024,189.12,4,1
Aldous Harding,Horizon,51.0,0.406,0.0949,8.0,-11.713,1,0.0454,0.878,0.1773476204719195,0.122,0.236,119.199,249.137,4,6
Ray Alder,What The Water Wanted,30.0,0.532,0.876,11.0,-5.933,1,0.0344,0.00103,1.05e-06,0.322,0.32,98.012,226.191,4,10
Vivian Lobo,I Love You,15.0,0.62,0.573,8.0,-10.286,1,0.0423,0.939,0.24,0.102,0.872,86.059,0.003156666667,4,3
Westlife,Miss You,2.0,0.491,0.627,2.0,-6.207,1,0.0255,0.436,1.25e-06,0.264,0.402,78.047,0.0038815499999999997,4,9
Them,Gloria - Stereo Version,62.0,0.641,0.703,9.0,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,156.8,4,6
LOUDNESS,Lost Without Your Love,33.0,0.492,0.565,9.0,-13.952,0,0.0277,0.0617,1.07e-05,0.193,0.309,136.135,296.373,4,10
Uzi Ramirez,Cheese in My Pocket,10.0,0.573,0.709,4.0,-7.163,0,0.0318,0.118,6.3e-06,0.241,0.574,119.114,231.299,4,6
YoungBoy Never Broke Again,I Ain't Scared,65.0,0.663,0.557,5.0,-7.954,1,0.0811,0.301,0.1773476204719195,0.137,0.584,154.099,162.481,4,5
Alexa Rose,Clearwater Park,20.0,0.322,0.277,11.0,-9.685,1,0.0317,0.919,3.2e-06,0.0888,0.17,132.013,291.262,3,6
JESSIA,I'm not Pretty,66.0,0.645,0.544,2.0,-6.202,1,0.335,0.112,0.1773476204719195,0.068,0.867,74.88,118.4,4,9
Sylvan Esso,Ferris Wheel,57.0,0.836,0.74,9.0,-4.77,0,0.057,0.0622,0.0034,0.121,0.445,101.986,177.92,4,6
J. Cole,i n t e r l u d e,81.0,0.77,0.574,1.0,-5.525,1,0.106,0.0617,0.1773476204719195,0.104,0.104,98.962,133.022,3,5
Fiendz YT,Speed in My Coffee,18.0,0.547,0.884,10.0,-5.676,0,0.064,0.00354,5.76e-06,0.408,0.356,89.987,206.133,4,6
Disturbed,The Sound of Silence,73.0,0.322,0.28,6.0,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248.467,4,8
Public Image Ltd.,Rise,52.0,0.533,0.739,7.0,-9.361,1,0.0561,0.00299,3.69e-06,0.475,0.636,86.345,378.373,4,1
HARDY,GIVE HEAVEN SOME HELL,64.0,0.639,0.843,11.0,-4.975,1,0.0362,0.0525,0.1773476204719195,0.0854,0.528,126.047,217.802,4,10
Sufjan Stevens,To Be Alone With You,61.0,0.519,0.163,5.964280528532017,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.116,168.04,4,6
Anvil,Nabbed in Nebraska,29.0,0.53,0.946,4.0,-4.387,0,0.126,0.000105,0.000445,0.328,0.369,120.006,273.48,4,8
Luke Combs,The Great Divide,66.0,0.671,0.686,8.0,-8.269,0,0.0271,0.597,2.24e-06,0.283,0.547,111.007,211.99,4,1
Metal Church,Start the Fire,45.58235799775177,0.524,0.752,4.0,-14.268,1,0.0412,3.5e-05,0.464,0.305,0.515,148.699,225.68,4,8
The Ghost Inside,Aftermath,53.0,0.298,0.953,5.0,-3.334,0,0.192,0.000375,0.1773476204719195,0.1,0.127,172.023,298.826,4,8
KALI,I Just Wanna,46.0,0.693,0.586,11.0,-5.59,0,0.0361,0.147,0.000431,0.111,0.51,108.579,254.399,4,6
42 Dugg,Maybach (feat. Future),21.0,0.506,0.473,5.0,-9.79,1,0.331,0.0229,0.1773476204719195,0.15,0.199,100.535,199.086,5,5
Jimmy Eat World,Pain,40.0,0.393,0.964,5.964280528532017,-3.363,0,0.0936,0.019,0.1773476204719195,0.58,0.255,168.016,181.307,4,10
Ed Sheeran,Thinking out Loud,83.0,0.781,0.445,2.0,-6.061,1,0.0295,0.474,0.1773476204719195,0.184,0.591,78.998,281.56,4,9
Nine Inch Nails,Closer,60.0,0.546,0.724,10.0,-8.639,0,0.0427,0.000273,0.667,0.133,0.586,89.991,373.307,4,8
girlfriends,Congratulations (feat. Jasiah),52.0,0.57,0.891,11.0,-3.6,0,0.128,0.00478,0.1773476204719195,0.0248,0.831,169.979,114.809,4,10
Limp Bizkit,Counterfeit,47.0,0.462,0.943,1.0,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,308.093,4,8
Queen,Another One Bites The Dust - Remastered 2011,74.0,0.933,0.528,5.0,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,0.00357755,4,10
Donatella Monza,Via Venezia,45.0,0.708,0.125,2.0,-15.726,0,0.0515,0.951,0.241,0.0819,0.125,107.29,0.0021322,4,7
"Jean Sibelius, Anne-Sophie Mutter, Staatskapelle Dresden, André Previn","Two Serenades, Op.69: 2. Lento assai, Op.69 No.2 - In G Minor",25.0,0.295,0.0251,5.964280528532017,-29.891,0,0.0463,0.94,0.439,0.0985,0.0393,103.992,0.0069500000000000004,4,7
Yemi Alade,True Love,43.0,0.749,0.602,5.0,-5.097,1,0.0798,0.0313,0.000543,0.0337,0.965,120.022,235.875,4,9
Backstreet Boys,Make Believe,19.0,0.572,0.845,1.0,-5.036,1,0.0301,0.0617,0.1773476204719195,0.137,0.446,129.994,0.004776833333,4,9
Black Mountain,What's Your Conquest?,24.0,0.122,0.88,1.0,-4.649,1,0.0687,0.000172,0.1773476204719195,0.0895,0.317,160.39,206.133,4,10
Miki Howard,Until You Come Back to Me (That's What I Am Gonna Do),33.0,0.601,0.893,7.0,-7.784,1,0.0381,0.00839,4.09e-05,0.244,0.815,95.837,247.733,4,5
Mahendra Kapoor,Bhool Sakta Hai Bhala Kaun Tumhari Aankhen,4.0,0.395,0.26,3.0,-18.287,1,0.105,0.95,0.623,0.115,0.558,154.329,0.0030137833330000003,3,3
Chris Stapleton,Tennessee Whiskey,79.0,0.392,0.37,9.0,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,0.004888216667,4,4
From Autumn To Ashes,Short Stories With Tragic Endings,43.0,0.215,0.752,9.0,-6.481,0,0.0441,0.000717,0.009,0.112,0.0585,93.758,565.973,3,10
Kahbum,Zombie da Spiaggia (feat. Aine & Hyst),31.0,0.703,0.261,1.0,-12.558,1,0.333,0.539,0.000135,0.0678,0.221,96.008,213.12,4,5
Muse,Uprising,75.0,0.602,0.905,2.0,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304.84,4,1
Josh Teskey,Thinking 'Bout Myself,51.0,0.644,0.53,4.0,-8.296,0,0.0884,0.787,0.0303,0.259,0.678,99.733,221.214,4,2
BlueBucksClan,Lil League (feat. Quavo & Hit-Boy),54.0,0.828,0.489,1.0,-5.644,1,0.238,0.0124,0.1773476204719195,0.0721,0.136,98.002,129.796,3,5
White Zombie,More Human Than Human,61.0,0.673,0.911,1.0,-6.725,1,0.0707,0.000367,0.628,0.101,0.54,101.467,268.76,4,8
The Fratellis,Creepin Up The Backstairs - Composite Edit (do not put on a/w),19.0,0.601,0.907,11.0,-8.43,0,0.187,0.000229,3.17e-06,0.219,0.281,122.368,185.387,4,10
Steve Miller Band,You Send Me,32.0,0.376,0.353,4.0,-13.606,0,0.0309,0.827,3.24e-05,0.194,0.384,109.78,162.36,3,10
Local Boy,Thoughts,28.0,0.629,0.878,2.0,-6.194,1,0.0701,0.00811,5.83e-05,0.419,0.516,160.022,204.0,4,6
Loop,Vapour (Remastered),4.0,0.201,0.989,2.0,-5.715,1,0.132,4.91e-06,0.846,0.0697,0.382,128.774,368.373,4,6
Doug Kaufman,The Garden,46.0,0.214,0.243,6.0,-17.301,1,0.0319,0.917,0.912,0.0657,0.0381,80.187,176.062,4,1
Def Leppard,Rock Of Ages,63.0,0.706,0.785,11.0,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,0.0041304833299999994,4,10
Poundz,Chocolate Darling (feat. BackRoad Gee & iLL BLU),52.0,0.795,0.745,9.0,-7.58,0,0.27,0.0869,0.1773476204719195,0.112,0.75,144.112,213.333,4,5
Brand New,Sic Transit Gloria ... Glory Fades,57.0,0.645,0.704,8.0,-6.02,1,0.0396,0.0124,0.1773476204719195,0.543,0.758,92.774,186.493,4,10
The White Stripes,My Doorbell,57.0,0.614,0.663,8.0,-9.965,1,0.0352,0.29,0.00682,0.0986,0.823,97.083,241.867,4,1
AC/DC,T.N.T.,78.0,0.754,0.759,9.0,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,214.667,4,10
Wings of Desire,Better Late Than Never,22.0,0.435,0.933,9.0,-7.668,1,0.07,0.000101,0.00808,0.115,0.321,132.005,232.022,4,10
Thirty Seconds To Mars,Capricorn (A Brand New Name),46.0,0.468,0.801,5.0,-5.724,0,0.0453,0.000164,0.0212,0.18,0.163,90.034,233.0,4,10
V3ctors,The Quartz Grave,30.0,0.123,0.983,6.0,-4.818,0,0.301,1.68e-05,0.000214,0.103,0.0792,78.098,259.432,4,8
S7N,Insane,26.0,0.499,0.931,7.0,-4.045,1,0.132,2.16e-05,0.211,0.218,0.513,91.061,182.085,4,8
Brett Young,Not Yet,73.0,0.464,0.783,1.0,-6.108,1,0.0378,0.000689,0.00016,0.323,0.734,170.029,0.00290245,4,4
Downswing,Stressed Out,41.0,0.2,0.985,7.0,-2.583,1,0.25,5.2e-05,1.51e-05,0.314,0.0726,183.245,172.636,4,10
The Stone Roses,Waterfall - Remastered,62.0,0.491,0.686,11.0,-8.22,1,0.0289,0.0236,0.263,0.451,0.437,103.715,278.827,4,1
Boy Destroy,Favourite,41.0,0.6,0.732,7.0,-3.848,0,0.0297,0.00713,0.1773476204719195,0.242,0.453,141.926,188.88,4,1
All Good Things,For The Glory (feat. Hollywood Undead),61.0,0.473,0.845,2.0,-3.774,0,0.0575,0.000396,0.1773476204719195,0.1,0.543,142.012,281.197,4,10
Ricky Reed,Catch You,39.0,0.66,0.639,5.964280528532017,-8.716,1,0.0336,0.482,0.635,0.111,0.36,110.014,225.753,4,6
Chapterhouse,Guilt,30.0,0.13,0.982,4.0,-8.215,0,0.0636,0.0014,0.734,0.644,0.136,154.94,253.0,4,6
KennyHoopla,lost cause// (with grandson),54.0,0.698,0.675,4.0,-4.941,0,0.0412,0.000348,0.251,0.0916,0.484,116.02,171.285,4,1
"Seamus Blake, Chris Cheek",A Little Evil,34.0,0.603,0.427,5.964280528532017,-11.434,1,0.0328,0.704,0.0263,0.0676,0.627,128.363,0.005518216667,4,7
The Stooges,I Wanna Be Your Dog,60.0,0.527,0.871,4.0,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188.56,4,10
Rihanna,Take A Bow,76.0,0.697,0.467,9.0,-7.536,1,0.0715,0.248,0.1773476204719195,0.0941,0.572,82.082,229.413,4,9
Flasher,Punching Up,24.0,0.267,0.734,2.0,-7.999,1,0.0727,0.00186,0.0534,0.116,0.307,207.72,211.494,4,1
"IndianRaga, Mahesh Raghvan, Vivek Ramanan",Swalla (Jathi Mix),45.58235799775177,0.891,0.914,4.0,-5.265,1,0.157,0.58,0.1773476204719195,0.0944,0.667,97.998,0.001707266667,4,0
Jonny Lang,Make It Move,25.0,0.633,0.469,4.0,-6.082,1,0.11,0.479,0.1773476204719195,0.118,0.665,77.589,209.12,4,10
Sueco,SOS (feat. Travis Barker),67.0,0.615,0.785,1.0,-4.88,1,0.0632,0.0186,1.19e-05,0.166,0.369,150.03,169.6,4,10
Bastille,WHAT YOU GONNA DO???,59.0,0.529,0.853,7.0,-4.481,1,0.0382,0.00717,0.1773476204719195,0.339,0.646,127.987,131.303,4,10
Dent May,Sea Salt & Caramel,26.0,0.684,0.71,9.0,-4.837,1,0.0323,0.252,0.1773476204719195,0.37,0.934,119.039,189.946,4,6
Anand-Milind,Humne Ghar Chhoda Hai (Instrumental),22.0,0.361,0.605,9.0,-10.283,0,0.0312,0.599,0.761,0.316,0.62,97.436,0.0064055499999999994,4,3
Jade Bird,Something American,51.0,0.378,0.377,7.0,-6.513,1,0.038,0.789,0.1773476204719195,0.101,0.267,158.443,182.828,3,9
Deftones,Radiant City,48.0,0.167,0.962,10.0,-2.538,1,0.103,2.25e-06,0.888,0.0908,0.236,77.691,215.45,4,10
Keni,Proximity,27.0,0.612,0.669,2.0,-6.047,1,0.109,0.0235,0.1773476204719195,0.168,0.452,96.871,173.4,4,10
The B-52's,Rock Lobster,38.0,0.556,0.849,8.0,-8.967,1,0.0443,0.00107,0.00582,0.154,0.456,91.19,409.44,4,6
Whiskey Myers,Lightning Bugs and Rain,55.0,0.473,0.888,9.0,-6.343,1,0.0587,0.00182,0.1773476204719195,0.0435,0.853,77.622,191.866,4,10
Jeremy Zucker,HONEST,67.0,0.744,0.627,11.0,-6.882,1,0.265,0.13,0.1773476204719195,0.0993,0.781,99.977,0.0029505166699999997,4,9
Coroner,Reborn Through Hate,29.0,0.133,0.895,9.0,-6.546,0,0.0945,1.47e-05,0.0847,0.164,0.194,155.204,292.573,1,8
Preditah,Sword,16.0,0.53,0.308,1.0,-11.618,0,0.424,0.292,0.83,0.0837,0.346,212.049,306.88,3,5
Circa Survive,Act Appalled,47.0,0.38,0.924,7.0,-5.782,0,0.0719,0.000173,2.33e-06,0.176,0.28,153.99,200.8,4,10
Jacob Bryant,More Than One Year,47.0,0.473,0.9,2.0,-4.383,1,0.0537,0.0123,4.08e-06,0.825,0.444,88.016,232.476,4,10
Ensiferum,"Rum, Women, Victory",42.0,0.351,0.984,11.0,-4.569,1,0.121,2.98e-05,0.0139,0.419,0.242,175.102,256.28,4,8
Veruca Salt,Seether,47.0,0.612,0.86,8.0,-9.175,1,0.044,0.00253,0.00153,0.158,0.687,136.212,196.467,4,10
Nana,Come & Go,44.0,0.59,0.675,6.0,-6.737,0,0.438,0.0522,0.1773476204719195,0.119,0.584,94.925,185.056,4,5
Alex Yarmak,Narcs,34.0,0.402,0.925,2.0,-4.107,1,0.0837,0.0,0.876,0.335,0.186,126.98,258.873,4,8
Leikeli47,Droppin',31.0,0.91,0.464,1.0,-6.676,0,0.287,0.0287,0.000558,0.0989,0.336,140.006,220.0,4,5
Jonny Lang,Last Goodbye,26.0,0.392,0.187,6.0,-12.211,1,0.0358,0.812,2.48e-06,0.175,0.227,134.708,236.013,4,2
A Flock Of Seagulls,I Ran,56.0,0.525,0.858,9.0,-4.927,0,0.0345,0.000466,0.878,0.166,0.669,145.492,220.307,4,10
Tedeschi Trucks Band,All That I Need,33.0,0.602,0.694,9.0,-7.988,1,0.0297,0.308,0.0134,0.122,0.716,109.487,311.64,4,2
Liz Phair,Spanish Doors,31.0,0.621,0.936,5.0,-4.957,1,0.0301,0.0164,0.1773476204719195,0.105,0.558,127.937,237.2,4,1
Rival Schools,Travel By Telephone,34.0,0.124,0.77,9.0,-3.969,1,0.0559,6.47e-05,0.1773476204719195,0.323,0.358,174.328,167.4,4,10
Dudu Tassa,Lola,14.0,0.348,0.61,11.0,-6.015,0,0.0583,0.71,0.000666,0.971,0.241,145.115,265.3,4,10
Thrills in +41,Machine Dream,28.0,0.768,0.69,9.0,-12.43,1,0.0613,0.0129,0.92,0.346,0.102,141.029,295.688,4,1
B.B. King,Everyday I Have The Blues - Live (San Quentin),33.0,0.426,0.791,3.0,-6.888,1,0.0543,0.356,2.85e-06,0.373,0.592,137.365,281.867,4,2
OK Go,Get Over It,55.0,0.389,0.767,2.0,-4.314,1,0.149,0.00127,0.1773476204719195,0.435,0.544,184.926,196.76,4,1
Ray LaMontagne,"Trouble - Live at Bonnaroo, Manchester, TN - June 2005",19.0,0.349,0.672,7.0,-7.927,1,0.0463,0.373,0.000254,0.981,0.593,85.478,289.16,3,10
Stone Temple Pilots,Interstate Love Song - 2019 Remaster,72.0,0.215,0.927,9.0,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194.853,4,10
Rendezvous Point,Apollo,32.0,0.42,0.746,7.0,-7.67,1,0.0605,0.0343,1.51e-05,0.121,0.103,123.87,332.533,4,10
Leon Vynehall,An Exhale,44.0,0.801,0.846,2.0,-8.001,1,0.266,0.0722,0.128,0.0957,0.258,134.017,262.587,4,1
Kid Bailey,Rowdy Blues,28.0,0.589,0.116,5.964280528532017,-17.218,1,0.0463,0.994,0.0419,0.122,0.577,97.815,180.976,3,2
Bhaskar Dutta,The Last Cadenza,16.0,0.363,0.186,7.0,-13.641,0,0.0522,0.983,0.201,0.0747,0.196,102.905,347.379,3,6
Everlast,What It's Like,67.0,0.678,0.556,5.964280528532017,-7.423,1,0.0281,0.0904,0.0334,0.0866,0.405,85.158,303.133,4,10
A.C. Reed,She's Fine,32.0,0.501,0.44,9.0,-14.466,1,0.0372,0.202,0.00145,0.107,0.868,82.489,258.227,4,2
Paper Idol,James Bond,49.0,0.791,0.727,1.0,-5.138,1,0.268,0.003,0.000193,0.117,0.876,109.956,254.952,4,6
T-Bone Walker,Call It Stormy Monday (But Tuesday Is Just As Bad),4.0,0.659,0.166,2.0,-14.523,0,0.0753,0.877,0.0502,0.101,0.345,49.32,186.973,4,2
Chapterhouse,Guilt,30.0,0.13,0.982,4.0,-8.215,0,0.0636,0.0014,0.734,0.644,0.136,154.94,253.0,4,10
Manchester Air,Saint Sister,41.0,0.304,0.218,10.0,-10.744,1,0.0334,0.46,0.00434,0.0828,0.0707,150.514,0.004122150000000001,3,0
Ricky Kej,One Family (Live),14.0,0.567,0.34,5.964280528532017,-9.996,1,0.0264,0.757,0.1773476204719195,0.102,0.268,140.047,0.0040022833330000005,4,0
Ty Dolla $ign,"By Yourself (feat. Bryson Tiller, Jhen√© Aiko & Mustard) - Remix",65.0,0.753,0.524,10.0,-6.291,0,0.0461,0.055,0.1773476204719195,0.188,0.199,103.965,184.722,4,5
Eagles,Life in the Fast Lane - 2013 Remaster,73.0,0.667,0.755,9.0,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286.22,4,10
Dirty Fly,Is My Heart,10.0,0.307,0.587,9.0,-7.795,0,0.032,0.36,0.163,0.101,0.507,180.133,224.52,3,6
Pop Smoke,What You Know Bout Love,87.0,0.709,0.548,10.0,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,160.0,4,9
Kishore Kumar,Roop Tera Mastana,28.0,0.451,0.53,8.0,-8.787,0,0.095,0.668,7.13e-06,0.234,0.543,83.351,0.00375355,4,3
Cage The Elephant,Broken Boy (feat. Iggy Pop),51.0,0.492,0.939,6.0,-3.501,0,0.118,0.00247,0.0021,0.131,0.484,166.03,163.208,4,1
Violent Femmes,Blister In The Sun,70.0,0.726,0.537,5.964280528532017,-8.896,1,0.113,0.316,0.1773476204719195,0.0707,0.887,96.91,145.707,4,6
Jebediah,Leaving Home,51.0,0.522,0.812,6.0,-6.606,1,0.0346,0.0253,2.87e-05,0.131,0.459,121.529,181.333,4,10
Eclipse,Saturday Night (Hallelujah),45.58235799775177,0.596,0.951,9.0,-6.398,1,0.0545,0.00155,0.1773476204719195,0.0353,0.649,129.967,196.55,4,8
Atreyu,Ex's And Oh's,57.0,0.348,0.987,2.0,-3.172,0,0.232,1.62e-05,0.0365,0.286,0.135,159.995,211.893,4,10
Rude Kid,fabric,21.0,0.682,0.806,6.0,-4.326,0,0.0433,0.775,0.873,0.0992,0.186,139.996,157.637,4,5
London Grammar,Lose Your Head,45.58235799775177,0.556,0.712,6.0,-7.261,1,0.0604,0.376,0.185,0.201,0.467,98.008,199.996,4,6
The Beatles,Come Together - Remastered 2015,54.0,0.559,0.343,9.0,-13.072,0,0.0424,0.0601,0.138,0.1,0.183,164.53,258.693,4,10
Camilla Solheim,Sostenuto,45.0,0.119,0.0735,5.964280528532017,-23.969,1,0.0425,0.977,0.934,0.0997,0.0959,151.549,0.0021644,3,7
girlhouse,loaded gun,35.0,0.772,0.692,11.0,-8.192,1,0.0513,0.00742,0.00246,0.268,0.869,126.97,230.905,4,1
Jimi Hendrix,Voodoo Child (Slight Return),68.0,0.214,0.91,8.0,-6.662,1,0.389,0.477,0.00833,0.0517,0.448,175.549,313.373,4,10
Cheap Trick,Boys & Girls & Rock N Roll,37.0,0.49,0.964,2.0,-3.626,1,0.0743,0.000495,0.0527,0.375,0.348,134.996,233.88,4,10
The Doobie Brothers,"Another Park, Another Sunday - 2006 Remaster",50.0,0.516,0.547,9.0,-9.693,1,0.0273,0.315,2.45e-05,0.163,0.741,113.417,267.627,4,10
The Faim,Summer Is a Curse,54.0,0.473,0.757,9.0,-5.103,1,0.0483,0.000727,0.1773476204719195,0.151,0.425,168.005,181.216,4,10
Robert Cray,Do It,20.0,0.773,0.961,11.0,-4.419,1,0.0865,0.284,0.886,0.267,0.659,108.818,205.587,4,2
Maddie & Tae,Die From A Broken Heart,67.0,0.607,0.514,4.0,-6.631,1,0.0323,0.363,0.1773476204719195,0.258,0.414,75.978,0.003138183333,4,4
Juan Wauters,Locura,43.0,0.718,0.63,4.0,-9.147,0,0.0373,0.0905,0.000169,0.483,0.666,115.537,164.524,4,9
Melody's Echo Chamber,"Some Time Alone, Alone",45.0,0.444,0.958,10.0,-3.866,0,0.0485,0.00867,0.00652,0.323,0.551,108.478,226.4,4,6
Etta James,I Just Want To Make Love To You - Single Version,64.0,0.642,0.523,3.0,-8.579,1,0.11,0.772,3.26e-06,0.527,0.654,101.635,185.627,4,2
Neha Karode,Piya Bin,19.0,0.436,0.521,10.0,-7.948,1,0.0399,0.388,0.1773476204719195,0.0729,0.738,91.562,0.0037101666670000004,4,0
Skrizzly Adams,New Dress,47.0,0.552,0.667,6.0,-5.713,1,0.0383,0.22,0.1773476204719195,0.21,0.801,94.412,174.843,4,10
The Avalanches,Interstellar Love (feat. Leon Bridges),52.0,0.448,0.83,2.0,-6.784,1,0.105,0.388,0.000156,0.649,0.27,116.311,218.507,4,9
Xasthur,Screaming at Forgotten Tears,37.0,0.383,0.978,8.0,-5.693,0,0.0534,0.00448,0.784,0.245,0.161,102.256,495.0,4,8
Metalite,Cloud Connected,46.0,0.281,0.944,1.0,-6.307,0,0.0738,0.000127,7.09e-06,0.47,0.451,84.792,228.013,4,8
Alan Lomax,"No More, My Lawd",30.0,0.569,0.0171,9.0,-13.325,0,0.0388,0.958,0.00185,0.173,0.269,136.807,129.4,4,2
The Fray,"Over My Head (Cable Car) - Live at Sirius Radio, NYC, NY - May 2006",50.0,0.6,0.467,8.0,-9.056,1,0.0274,0.445,0.1773476204719195,0.321,0.583,117.121,230.133,4,9
Rexx Life Raj,Tesla In A Pandemic,39.0,0.618,0.812,4.0,-6.554,0,0.313,0.162,8.65e-05,0.0653,0.186,174.182,145.011,4,5
Amitabh Bachchan,Mein Panch Lakh Ka Sauda Karne Aaya Hoon - Dialogues,1.0,0.585,0.493,2.0,-15.246,1,0.543,0.89,2.23e-05,0.0952,0.96,85.416,0.0005016500000000001,3,3
braev,fools,30.0,0.573,0.462,1.0,-8.969,1,0.118,0.513,2.78e-05,0.0836,0.225,160.846,201.813,4,9
The Smashing Pumpkins,The Colour Of Love,53.0,0.499,0.724,9.0,-10.146,1,0.0344,7.52e-05,0.338,0.124,0.455,151.094,263.733,4,10
Papon,Aerii Sakhi Morae - Qawwaali Remake,30.0,0.506,0.646,9.0,-8.083,1,0.0518,0.691,0.000288,0.104,0.395,79.209,0.00505165,4,0
Boysetsfire,Empire,42.0,0.515,0.875,5.0,-3.061,1,0.065,0.0109,0.1773476204719195,0.455,0.383,107.603,219.36,4,10
Trey Anastasio,"First Tube (Live, 11/3/2017)",25.0,0.532,0.882,4.0,-8.58,0,0.104,0.0432,0.456,0.973,0.392,127.484,471.88,3,10
